,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
281,frozenset([11]),"frozenset([1, 2, 3, 5, 7])",0.40520984081041966,0.10709117221418235,0.10274963820549927,0.25357142857142856,2.36780888030888,0.05935524136038921,1.1962414917704736
282,"frozenset([11, 2, 3, 5])",frozenset([7]),0.1316931982633864,0.39363241678726485,0.10274963820549927,0.7802197802197801,1.9821024563671619,0.050910926298638054,2.7589725036179433
283,"frozenset([11, 2, 3, 7])",frozenset([5]),0.10998552821997105,0.48191027496382055,0.10274963820549927,0.9342105263157895,1.9385569780306622,0.04974648205897198,7.8749638205499295
284,"frozenset([2, 3, 5, 7])",frozenset([11]),0.1085383502170767,0.40520984081041966,0.10274963820549927,0.9466666666666667,2.3362380952380954,0.05876883059221205,11.15231548480463
285,"frozenset([11, 3, 5, 7])",frozenset([2]),0.10274963820549927,0.47901591895803186,0.10274963820549927,1.0,2.0876132930513593,0.05353092583788674,inf
286,"frozenset([2, 11, 5, 7])",frozenset([3]),0.2778581765557164,0.17221418234442837,0.10274963820549927,0.36979166666666663,2.1472776610644253,0.05489851952224276,1.3135113800815683
287,"frozenset([11, 2, 3])","frozenset([5, 7])",0.14037626628075253,0.3125904486251809,0.10274963820549927,0.7319587628865979,2.341590301641848,0.05886935815247099,2.5645664032060553
288,"frozenset([2, 3, 5])","frozenset([11, 7])",0.14327062228654125,0.3053545586107091,0.10274963820549927,0.7171717171717171,2.3486524007851024,0.05900130057531085,2.4560678106264207
289,"frozenset([2, 3, 7])","frozenset([11, 5])",0.11577424023154848,0.3589001447178003,0.10274963820549927,0.8875000000000001,2.472832661290323,0.06119824663180315,5.698665380286223
290,"frozenset([11, 3, 5])","frozenset([2, 7])",0.1316931982633864,0.32127351664254705,0.10274963820549927,0.7802197802197801,2.428521928521928,0.06044010128151695,3.088205499276409
291,"frozenset([11, 3, 7])","frozenset([2, 5])",0.10998552821997105,0.4341534008683068,0.10274963820549927,0.9342105263157895,2.151798245614035,0.054999047082501716,8.60086830680174
292,"frozenset([3, 5, 7])","frozenset([2, 11])",0.11432706222865413,0.3921852387843705,0.10274963820549927,0.8987341772151898,2.2916063337848565,0.057912252005838966,6.002170767004335
293,"frozenset([2, 11, 5])","frozenset([3, 7])",0.3545586107091172,0.12445730824891461,0.10274963820549927,0.28979591836734697,2.328476506881823,0.05862222790016776,1.2328043648219307
294,"frozenset([2, 11, 7])","frozenset([3, 5])",0.30101302460202606,0.1548480463096961,0.10274963820549927,0.34134615384615385,2.2043943206326384,0.056138359432103054,1.2831504114422132
295,"frozenset([2, 5, 7])","frozenset([11, 3])",0.2937771345875543,0.14037626628075253,0.10274963820549927,0.34975369458128075,2.4915443603676803,0.06151030093344028,1.321997105643994
296,"frozenset([11, 5, 7])","frozenset([2, 3])",0.2793053545586107,0.15195369030390737,0.10274963820549927,0.36787564766839376,2.420972119417715,0.060308158858677095,1.3415814571421794
297,"frozenset([2, 3])","frozenset([11, 5, 7])",0.15195369030390737,0.2793053545586107,0.10274963820549927,0.6761904761904762,2.420972119417715,0.060308158858677095,2.2256746403337027
298,"frozenset([11, 3])","frozenset([2, 5, 7])",0.14037626628075253,0.2937771345875543,0.10274963820549927,0.7319587628865979,2.4915443603676803,0.06151030093344028,2.6347545363464318
299,"frozenset([3, 5])","frozenset([2, 11, 7])",0.1548480463096961,0.30101302460202606,0.10274963820549927,0.6635514018691588,2.2043943206326384,0.056138359432103054,2.0775446213217554
300,"frozenset([3, 7])","frozenset([2, 11, 5])",0.12445730824891461,0.3545586107091172,0.10274963820549927,0.8255813953488372,2.3284765068818225,0.05862222790016776,3.700530631934395
301,"frozenset([2, 11])","frozenset([3, 5, 7])",0.3921852387843705,0.11432706222865413,0.10274963820549927,0.26199261992619927,2.291606333784857,0.057912252005838966,1.2000868306801737
302,"frozenset([2, 5])","frozenset([11, 3, 7])",0.4341534008683068,0.10998552821997105,0.10274963820549927,0.23666666666666666,2.151798245614035,0.054999047082501716,1.1659578232926142
303,"frozenset([2, 7])","frozenset([11, 3, 5])",0.32127351664254705,0.1316931982633864,0.10274963820549927,0.3198198198198198,2.428521928521928,0.06044010128151695,1.276583509837935
304,"frozenset([11, 5])","frozenset([2, 3, 7])",0.3589001447178003,0.11577424023154848,0.10274963820549927,0.28629032258064513,2.4728326612903224,0.06119824663180315,1.238915188828113
305,"frozenset([11, 7])","frozenset([2, 3, 5])",0.3053545586107091,0.14327062228654125,0.10274963820549927,0.3364928909952607,2.3486524007851024,0.05900130057531085,1.2912135621252845
306,"frozenset([5, 7])","frozenset([11, 2, 3])",0.3125904486251809,0.14037626628075253,0.10274963820549927,0.3287037037037037,2.341590301641848,0.05886935815247099,1.2805429412645342
307,frozenset([3]),"frozenset([2, 11, 5, 7])",0.17221418234442837,0.2778581765557164,0.10274963820549927,0.5966386554621849,2.1472776610644257,0.05489851952224276,1.790309937288953
308,frozenset([2]),"frozenset([11, 3, 5, 7])",0.47901591895803186,0.10274963820549927,0.10274963820549927,0.21450151057401812,2.0876132930513593,0.05353092583788674,1.142268729822999
309,frozenset([11]),"frozenset([2, 3, 5, 7])",0.40520984081041966,0.1085383502170767,0.10274963820549927,0.25357142857142856,2.3362380952380954,0.05876883059221205,1.1943026887043948
310,frozenset([5]),"frozenset([11, 2, 3, 7])",0.48191027496382055,0.10998552821997105,0.10274963820549927,0.2132132132132132,1.9385569780306622,0.04974648205897198,1.1312015996288154
311,frozenset([7]),"frozenset([11, 2, 3, 5])",0.39363241678726485,0.1316931982633864,0.10274963820549927,0.26102941176470584,1.9821024563671619,0.050910926298638054,1.175022139663477
312,"frozenset([2, 12])",frozenset([7]),0.2141823444283647,0.39363241678726485,0.16642547033285093,0.777027027027027,1.973991454689984,0.08211635646235137,2.7194667368328718
313,"frozenset([2, 7])",frozenset([12]),0.32127351664254705,0.2503617945007236,0.16642547033285093,0.518018018018018,2.069077748268499,0.08599085618066477,1.555324127297564
314,"frozenset([12, 7])",frozenset([2]),0.16931982633863965,0.47901591895803186,0.16642547033285093,0.9829059829059829,2.051927595734242,0.08531857812143309,30.477568740955046
315,frozenset([2]),"frozenset([12, 7])",0.47901591895803186,0.16931982633863965,0.16642547033285093,0.3474320241691843,2.0519275957342424,0.08531857812143309,1.27294045130514
316,frozenset([12]),"frozenset([2, 7])",0.2503617945007236,0.32127351664254705,0.16642547033285093,0.6647398843930635,2.069077748268499,0.08599085618066477,2.024477269324816
317,frozenset([7]),"frozenset([2, 12])",0.39363241678726485,0.2141823444283647,0.16642547033285093,0.42279411764705876,1.9739914546899837,0.08211635646235137,1.3614165752578649
318,"frozenset([1, 11])",frozenset([9]),0.40520984081041966,0.09696092619392185,0.08393632416787265,0.20714285714285716,2.1363539445629,0.04464680270000273,1.1389682011968554
319,"frozenset([1, 9])",frozenset([11]),0.09406657018813314,0.40520984081041966,0.08393632416787265,0.8923076923076924,2.2020879120879124,0.045819624236357055,5.523051478188963
320,"frozenset([9, 11])",frozenset([1]),0.08393632416787265,0.4341534008683068,0.08393632416787265,1.0,2.3033333333333332,0.04749508357400609,inf
321,frozenset([1]),"frozenset([9, 11])",0.4341534008683068,0.08393632416787265,0.08393632416787265,0.19333333333333336,2.3033333333333337,0.04749508357400609,1.1356161270646208
322,frozenset([11]),"frozenset([1, 9])",0.40520984081041966,0.09406657018813314,0.08393632416787265,0.20714285714285716,2.2020879120879124,0.045819624236357055,1.1426187403032555
323,frozenset([9]),"frozenset([1, 11])",0.09696092619392185,0.40520984081041966,0.08393632416787265,0.8656716417910448,2.1363539445629,0.04464680270000273,4.4278822961891
324,"frozenset([1, 3])",frozenset([11]),0.14616497829232997,0.40520984081041966,0.14037626628075253,0.9603960396039604,2.370120226308345,0.08114877869485906,15.01845151953689
325,"frozenset([11, 3])",frozenset([1]),0.14037626628075253,0.4341534008683068,0.14037626628075253,1.0,2.3033333333333332,0.0794314328737688,inf
326,"frozenset([1, 11])",frozenset([3]),0.40520984081041966,0.17221418234442837,0.14037626628075253,0.3464285714285714,2.011614645858343,0.07059338486767013,1.2665575352107108
327,frozenset([3]),"frozenset([1, 11])",0.17221418234442837,0.40520984081041966,0.14037626628075253,0.8151260504201681,2.0116146458583435,0.07059338486767013,3.2172740428890934
328,frozenset([1]),"frozenset([11, 3])",0.4341534008683068,0.14037626628075253,0.14037626628075253,0.32333333333333336,2.3033333333333337,0.0794314328737688,1.270379902048149
329,frozenset([11]),"frozenset([1, 3])",0.40520984081041966,0.14616497829232997,0.14037626628075253,0.3464285714285714,2.370120226308345,0.08114877869485906,1.3064142408641946
330,"frozenset([11, 2, 3])",frozenset([12]),0.14037626628075253,0.2503617945007236,0.07525325615050651,0.5360824742268041,2.141231154281628,0.04010840221914589,1.6158867985206624
331,"frozenset([2, 3, 12])",frozenset([11]),0.07814761215629522,0.40520984081041966,0.07525325615050651,0.962962962962963,2.3764550264550266,0.04358707466893971,16.059334298118696
332,"frozenset([11, 3, 12])",frozenset([2]),0.07525325615050651,0.47901591895803186,0.07525325615050651,1.0,2.0876132930513593,0.03920574850098747,inf
333,"frozenset([2, 11, 12])",frozenset([3]),0.21128798842257598,0.17221418234442837,0.07525325615050651,0.3561643835616438,2.0681478070680326,0.03886646798511354,1.2857098869969517
334,"frozenset([2, 3])","frozenset([11, 12])",0.15195369030390737,0.2170767004341534,0.07525325615050651,0.49523809523809526,2.2813968253968255,0.042267650440541094,1.5510744614040357
335,"frozenset([11, 3])","frozenset([2, 12])",0.14037626628075253,0.2141823444283647,0.07525325615050651,0.5360824742268041,2.502925606018389,0.04518713833639454,1.6938736131210805
336,"frozenset([3, 12])","frozenset([2, 11])",0.07814761215629522,0.3921852387843705,0.07525325615050651,0.962962962962963,2.4553778871122045,0.0446049162165615,16.410998552822022
337,"frozenset([2, 11])","frozenset([3, 12])",0.3921852387843705,0.07814761215629522,0.07525325615050651,0.19188191881918817,2.4553778871122045,0.0446049162165615,1.1407397128111598
338,"frozenset([2, 12])","frozenset([11, 3])",0.2141823444283647,0.14037626628075253,0.07525325615050651,0.3513513513513513,2.502925606018389,0.04518713833639454,1.3252532561505064
339,"frozenset([11, 12])","frozenset([2, 3])",0.2170767004341534,0.15195369030390737,0.07525325615050651,0.3466666666666667,2.2813968253968255,0.042267650440541094,1.2980300658613664
340,frozenset([3]),"frozenset([2, 11, 12])",0.17221418234442837,0.21128798842257598,0.07525325615050651,0.4369747899159664,2.0681478070680326,0.03886646798511354,1.4008467071300517
341,frozenset([2]),"frozenset([11, 3, 12])",0.47901591895803186,0.07525325615050651,0.07525325615050651,0.15709969788519637,2.0876132930513593,0.03920574850098747,1.097100975678073
342,frozenset([11]),"frozenset([2, 3, 12])",0.40520984081041966,0.07814761215629522,0.07525325615050651,0.18571428571428572,2.3764550264550266,0.04358707466893971,1.1320994236677078
343,frozenset([12]),"frozenset([11, 2, 3])",0.2503617945007236,0.14037626628075253,0.07525325615050651,0.30057803468208094,2.1412311542816282,0.04010840221914589,1.2290488093671887
344,"frozenset([0, 2])",frozenset([5]),0.10564399421128799,0.48191027496382055,0.09406657018813314,0.8904109589041095,1.8476695873956146,0.043155643889495075,4.727568740955133
345,"frozenset([0, 5])",frozenset([2]),0.09696092619392185,0.47901591895803186,0.09406657018813314,0.9701492537313432,2.0252964783334084,0.047620743024329754,17.452966714905884
346,"frozenset([2, 5])",frozenset([0]),0.4341534008683068,0.1085383502170767,0.09406657018813314,0.21666666666666667,1.9962222222222223,0.04694427631675396,1.1380361486590511
347,frozenset([0]),"frozenset([2, 5])",0.1085383502170767,0.4341534008683068,0.09406657018813314,0.8666666666666667,1.9962222222222223,0.04694427631675396,4.2438494934877005
348,frozenset([2]),"frozenset([0, 5])",0.47901591895803186,0.09696092619392185,0.09406657018813314,0.19637462235649544,2.025296478333408,0.047620743024329754,1.1237065166534281
349,frozenset([5]),"frozenset([0, 2])",0.48191027496382055,0.10564399421128799,0.09406657018813314,0.19519519519519518,1.8476695873956146,0.043155643889495075,1.1112707086852278
350,"frozenset([11, 1, 2, 3])",frozenset([12]),0.14037626628075253,0.2503617945007236,0.07525325615050651,0.5360824742268041,2.141231154281628,0.04010840221914589,1.6158867985206624
351,"frozenset([1, 2, 3, 12])",frozenset([11]),0.07814761215629522,0.40520984081041966,0.07525325615050651,0.962962962962963,2.3764550264550266,0.04358707466893971,16.059334298118696
352,"frozenset([11, 1, 3, 12])",frozenset([2]),0.07525325615050651,0.47901591895803186,0.07525325615050651,1.0,2.0876132930513593,0.03920574850098747,inf
353,"frozenset([11, 2, 3, 12])",frozenset([1]),0.07525325615050651,0.4341534008683068,0.07525325615050651,1.0,2.3033333333333332,0.04258179906635029,inf
354,"frozenset([1, 2, 11, 12])",frozenset([3]),0.21128798842257598,0.17221418234442837,0.07525325615050651,0.3561643835616438,2.0681478070680326,0.03886646798511354,1.2857098869969517
355,"frozenset([1, 2, 3])","frozenset([11, 12])",0.1447178002894356,0.2170767004341534,0.07525325615050651,0.52,2.3954666666666666,0.04383839356958707,1.6310902074288471
356,"frozenset([11, 1, 3])","frozenset([2, 12])",0.14037626628075253,0.2141823444283647,0.07525325615050651,0.5360824742268041,2.502925606018389,0.04518713833639454,1.6938736131210805
357,"frozenset([1, 3, 12])","frozenset([2, 11])",0.07814761215629522,0.3921852387843705,0.07525325615050651,0.962962962962963,2.4553778871122045,0.0446049162165615,16.410998552822022
358,"frozenset([11, 2, 3])","frozenset([1, 12])",0.14037626628075253,0.22286541244573083,0.07525325615050651,0.5360824742268041,2.405409023965725,0.043968241668254866,1.6751567776169802
359,"frozenset([2, 3, 12])","frozenset([1, 11])",0.07814761215629522,0.40520984081041966,0.07525325615050651,0.962962962962963,2.3764550264550266,0.04358707466893971,16.059334298118696
360,"frozenset([11, 3, 12])","frozenset([1, 2])",0.07525325615050651,0.402315484804631,0.07525325615050651,1.0,2.485611510791367,0.04497770591918841,inf
361,"frozenset([1, 2, 11])","frozenset([3, 12])",0.3921852387843705,0.07814761215629522,0.07525325615050651,0.19188191881918817,2.4553778871122045,0.0446049162165615,1.1407397128111598
362,"frozenset([1, 2, 12])","frozenset([11, 3])",0.2141823444283647,0.14037626628075253,0.07525325615050651,0.3513513513513513,2.502925606018389,0.04518713833639454,1.3252532561505064
363,"frozenset([1, 11, 12])","frozenset([2, 3])",0.2170767004341534,0.15195369030390737,0.07525325615050651,0.3466666666666667,2.2813968253968255,0.042267650440541094,1.2980300658613664
364,"frozenset([2, 11, 12])","frozenset([1, 3])",0.21128798842257598,0.14616497829232997,0.07525325615050651,0.3561643835616438,2.4367286043672856,0.04437035190929063,1.3261692890353172
365,"frozenset([1, 3])","frozenset([2, 11, 12])",0.14616497829232997,0.21128798842257598,0.07525325615050651,0.5148514851485149,2.436728604367286,0.04437035190929063,1.6257125136595882
366,"frozenset([2, 3])","frozenset([1, 11, 12])",0.15195369030390737,0.2170767004341534,0.07525325615050651,0.49523809523809526,2.2813968253968255,0.042267650440541094,1.5510744614040357
367,"frozenset([11, 3])","frozenset([1, 2, 12])",0.14037626628075253,0.2141823444283647,0.07525325615050651,0.5360824742268041,2.502925606018389,0.04518713833639454,1.6938736131210805
368,"frozenset([3, 12])","frozenset([1, 2, 11])",0.07814761215629522,0.3921852387843705,0.07525325615050651,0.962962962962963,2.4553778871122045,0.0446049162165615,16.410998552822022
369,"frozenset([1, 2])","frozenset([11, 3, 12])",0.402315484804631,0.07525325615050651,0.07525325615050651,0.18705035971223022,2.485611510791367,0.04497770591918841,1.1375203309299078
370,"frozenset([1, 11])","frozenset([2, 3, 12])",0.40520984081041966,0.07814761215629522,0.07525325615050651,0.18571428571428572,2.3764550264550266,0.04358707466893971,1.1320994236677078
371,"frozenset([1, 12])","frozenset([11, 2, 3])",0.22286541244573083,0.14037626628075253,0.07525325615050651,0.33766233766233766,2.405409023965725,0.043968241668254866,1.2978632842427855
372,"frozenset([2, 11])","frozenset([1, 3, 12])",0.3921852387843705,0.07814761215629522,0.07525325615050651,0.19188191881918817,2.4553778871122045,0.0446049162165615,1.1407397128111598
373,"frozenset([2, 12])","frozenset([11, 1, 3])",0.2141823444283647,0.14037626628075253,0.07525325615050651,0.3513513513513513,2.502925606018389,0.04518713833639454,1.3252532561505064
374,"frozenset([11, 12])","frozenset([1, 2, 3])",0.2170767004341534,0.1447178002894356,0.07525325615050651,0.3466666666666667,2.3954666666666666,0.04383839356958707,1.3091054077202517
375,frozenset([3]),"frozenset([1, 2, 11, 12])",0.17221418234442837,0.21128798842257598,0.07525325615050651,0.4369747899159664,2.0681478070680326,0.03886646798511354,1.4008467071300517
376,frozenset([1]),"frozenset([11, 2, 3, 12])",0.4341534008683068,0.07525325615050651,0.07525325615050651,0.17333333333333334,2.3033333333333332,0.04258179906635029,1.1186452546566454
377,frozenset([2]),"frozenset([11, 1, 3, 12])",0.47901591895803186,0.07525325615050651,0.07525325615050651,0.15709969788519637,2.0876132930513593,0.03920574850098747,1.097100975678073
378,frozenset([11]),"frozenset([1, 2, 3, 12])",0.40520984081041966,0.07814761215629522,0.07525325615050651,0.18571428571428572,2.3764550264550266,0.04358707466893971,1.1320994236677078
379,frozenset([12]),"frozenset([11, 1, 2, 3])",0.2503617945007236,0.14037626628075253,0.07525325615050651,0.30057803468208094,2.1412311542816282,0.04010840221914589,1.2290488093671887
380,frozenset([1]),frozenset([3]),0.4341534008683068,0.17221418234442837,0.14616497829232997,0.3366666666666667,1.9549299719887958,0.07139760534974168,1.247918318073726
381,frozenset([3]),frozenset([1]),0.17221418234442837,0.4341534008683068,0.14616497829232997,0.8487394957983194,1.9549299719887958,0.07139760534974168,3.7408747387039742
382,frozenset([2]),frozenset([7]),0.47901591895803186,0.39363241678726485,0.32127351664254705,0.6706948640483383,1.703860849475742,0.13271732278352438,1.8413547710405074
383,frozenset([7]),frozenset([2]),0.39363241678726485,0.47901591895803186,0.32127351664254705,0.8161764705882353,1.703860849475742,0.13271732278352438,2.8341534008683067
384,"frozenset([2, 11, 12])",frozenset([7]),0.21128798842257598,0.39363241678726485,0.16353111432706222,0.7739726027397259,1.9662318694601124,0.080361312806164,2.6827171863351293
385,"frozenset([2, 11, 7])",frozenset([12]),0.30101302460202606,0.2503617945007236,0.16353111432706222,0.5432692307692307,2.1699366385060026,0.08816895331960851,1.6413131236194682
386,"frozenset([2, 12, 7])",frozenset([11]),0.16642547033285093,0.40520984081041966,0.16353111432706222,0.9826086956521739,2.424937888198758,0.09609387598668846,34.20043415340085
387,"frozenset([11, 12, 7])",frozenset([2]),0.16353111432706222,0.47901591895803186,0.16353111432706222,1.0,2.0876132930513593,0.08519710731945354,inf
388,"frozenset([2, 11])","frozenset([12, 7])",0.3921852387843705,0.16931982633863965,0.16353111432706222,0.4169741697416974,2.4626423187308792,0.09712637780351467,1.4247742219128394
389,"frozenset([2, 12])","frozenset([11, 7])",0.2141823444283647,0.3053545586107091,0.16353111432706222,0.7635135135135134,2.5004162930703213,0.09812955908193205,2.9373578664461424
390,"frozenset([2, 7])","frozenset([11, 12])",0.32127351664254705,0.2170767004341534,0.16353111432706222,0.5090090090090089,2.3448348348348347,0.09379011939742103,1.59457772939099
391,"frozenset([11, 12])","frozenset([2, 7])",0.2170767004341534,0.32127351664254705,0.16353111432706222,0.7533333333333333,2.3448348348348347,0.09379011939742103,2.751593851449133
392,"frozenset([11, 7])","frozenset([2, 12])",0.3053545586107091,0.2141823444283647,0.16353111432706222,0.5355450236966824,2.5004162930703213,0.09812955908193205,1.6919135237307656
393,"frozenset([12, 7])","frozenset([2, 11])",0.16931982633863965,0.3921852387843705,0.16353111432706222,0.9658119658119657,2.4626423187308792,0.09712637780351467,17.77858176555711
394,frozenset([2]),"frozenset([11, 12, 7])",0.47901591895803186,0.16353111432706222,0.16353111432706222,0.34138972809667667,2.0876132930513593,0.08519710731945354,1.2700513814575338
395,frozenset([11]),"frozenset([2, 12, 7])",0.40520984081041966,0.16642547033285093,0.16353111432706222,0.4035714285714286,2.424937888198758,0.09609387598668846,1.3976099898610883
396,frozenset([12]),"frozenset([2, 11, 7])",0.2503617945007236,0.30101302460202606,0.16353111432706222,0.653179190751445,2.1699366385060026,0.08816895331960851,2.0154124457308247
397,frozenset([7]),"frozenset([2, 11, 12])",0.39363241678726485,0.21128798842257598,0.16353111432706222,0.4154411764705882,1.9662318694601126,0.080361312806164,1.3492431896167252
398,"frozenset([1, 5])",frozenset([7]),0.3704775687409551,0.39363241678726485,0.28509406657018815,0.7695312500000001,1.9549488740808825,0.13926208582121594,2.6310186661433943
399,"frozenset([1, 7])",frozenset([5]),0.3125904486251809,0.48191027496382055,0.28509406657018815,0.9120370370370372,1.892545323100879,0.13445351752216322,5.889862137253419
400,"frozenset([5, 7])",frozenset([1]),0.3125904486251809,0.4341534008683068,0.28509406657018815,0.9120370370370372,2.1007253086419757,0.14938186022061614,6.432782390128735
401,frozenset([1]),"frozenset([5, 7])",0.4341534008683068,0.3125904486251809,0.28509406657018815,0.6566666666666667,2.1007253086419757,0.14938186022061614,2.0021637418684053
402,frozenset([5]),"frozenset([1, 7])",0.48191027496382055,0.3125904486251809,0.28509406657018815,0.5915915915915916,1.8925453231008789,0.13445351752216322,1.683142504469226
403,frozenset([7]),"frozenset([1, 5])",0.39363241678726485,0.3704775687409551,0.28509406657018815,0.7242647058823529,1.9549488740808825,0.13926208582121594,2.2830680173661357
404,"frozenset([1, 11])",frozenset([6]),0.40520984081041966,0.08104196816208394,0.07670043415340087,0.1892857142857143,2.335650510204082,0.043861431135479745,1.1335165150423634
405,"frozenset([1, 6])",frozenset([11]),0.07670043415340087,0.40520984081041966,0.07670043415340087,1.0,2.467857142857143,0.04562066344001123,inf
406,"frozenset([11, 6])",frozenset([1]),0.07670043415340087,0.4341534008683068,0.07670043415340087,1.0,2.3033333333333332,0.043400679817626256,inf
407,frozenset([1]),"frozenset([11, 6])",0.4341534008683068,0.07670043415340087,0.07670043415340087,0.1766666666666667,2.3033333333333337,0.043400679817626256,1.1214164767367603
408,frozenset([11]),"frozenset([1, 6])",0.40520984081041966,0.07670043415340087,0.07670043415340087,0.1892857142857143,2.467857142857143,0.04562066344001123,1.1388717111764217
409,frozenset([6]),"frozenset([1, 11])",0.08104196816208394,0.40520984081041966,0.07670043415340087,0.9464285714285715,2.335650510204082,0.043861431135479745,11.102749638205516
410,"frozenset([2, 3])",frozenset([5]),0.15195369030390737,0.48191027496382055,0.14327062228654125,0.942857142857143,1.9564993564993567,0.07004257761041802,9.066570188133156
411,"frozenset([2, 5])",frozenset([3]),0.4341534008683068,0.17221418234442837,0.14327062228654125,0.33,1.916218487394958,0.06850324934395297,1.2355012203814504
412,"frozenset([3, 5])",frozenset([2]),0.1548480463096961,0.47901591895803186,0.14327062228654125,0.9252336448598131,1.9315300561877065,0.0690959430846463,6.968162083936323
413,frozenset([2]),"frozenset([3, 5])",0.47901591895803186,0.1548480463096961,0.14327062228654125,0.2990936555891239,1.9315300561877065,0.0690959430846463,1.2057986925495285
414,frozenset([3]),"frozenset([2, 5])",0.17221418234442837,0.4341534008683068,0.14327062228654125,0.8319327731092437,1.9162184873949581,0.06850324934395297,3.3667872648335755
415,frozenset([5]),"frozenset([2, 3])",0.48191027496382055,0.15195369030390737,0.14327062228654125,0.2972972972972973,1.9564993564993567,0.07004257761041802,1.206835133029055
416,"frozenset([2, 3])",frozenset([11]),0.15195369030390737,0.40520984081041966,0.14037626628075253,0.9238095238095239,2.2798299319727895,0.07880313562215041,7.806620839363247
417,"frozenset([11, 3])",frozenset([2]),0.14037626628075253,0.47901591895803186,0.14037626628075253,1.0,2.0876132930513593,0.07313380008838048,inf
418,"frozenset([2, 11])",frozenset([3]),0.3921852387843705,0.17221418234442837,0.14037626628075253,0.35793357933579334,2.0784210363112035,0.07283640605594777,1.2892526240497697
419,frozenset([3]),"frozenset([2, 11])",0.17221418234442837,0.3921852387843705,0.14037626628075253,0.8151260504201681,2.0784210363112035,0.07283640605594777,3.287725299302723
420,frozenset([2]),"frozenset([11, 3])",0.47901591895803186,0.14037626628075253,0.14037626628075253,0.2930513595166163,2.0876132930513593,0.07313380008838048,1.2159634865857731
421,frozenset([11]),"frozenset([2, 3])",0.40520984081041966,0.15195369030390737,0.14037626628075253,0.3464285714285714,2.279829931972789,0.07880313562215041,1.2975571951634204
422,"frozenset([1, 2, 11, 5, 7])",frozenset([12]),0.2778581765557164,0.2503617945007236,0.15195369030390737,0.5468749999999999,2.1843388728323694,0.08238861860471934,1.6543739707570233
423,"frozenset([1, 2, 12, 5, 7])",frozenset([11]),0.1548480463096961,0.40520984081041966,0.15195369030390737,0.9813084112149533,2.421728971962617,0.08920773810895093,31.821273516642545
424,"frozenset([1, 2, 11, 12, 5])",frozenset([7]),0.1939218523878437,0.39363241678726485,0.15195369030390737,0.7835820895522387,1.990644205443371,0.07561976288061723,2.801836418982982
425,"frozenset([1, 2, 11, 12, 7])",frozenset([5]),0.16353111432706222,0.48191027496382055,0.15195369030390737,0.9292035398230089,1.9281671051582556,0.07314636603341285,7.318017366136035
426,"frozenset([1, 11, 12, 5, 7])",frozenset([2]),0.15195369030390737,0.47901591895803186,0.15195369030390737,1.0,2.0876132930513593,0.079165453703917,inf
427,"frozenset([2, 11, 12, 5, 7])",frozenset([1]),0.15195369030390737,0.4341534008683068,0.15195369030390737,1.0,2.3033333333333332,0.08598247888397653,inf
428,"frozenset([1, 2, 5, 7])","frozenset([11, 12])",0.2821997105643994,0.2170767004341534,0.15195369030390737,0.5384615384615384,2.4805128205128204,0.09069470827111445,1.6963338157260008
429,"frozenset([1, 2, 11, 5])","frozenset([12, 7])",0.3545586107091172,0.16931982633863965,0.15195369030390737,0.42857142857142855,2.531135531135531,0.0919198879117703,1.4536903039073807
430,"frozenset([1, 2, 12, 5])","frozenset([11, 7])",0.19681620839363242,0.3053545586107091,0.15195369030390737,0.7720588235294117,2.5284011708948984,0.09185496386243641,3.0474767751272105
431,"frozenset([1, 2, 11, 7])","frozenset([12, 5])",0.30101302460202606,0.19826338639652677,0.15195369030390737,0.5048076923076923,2.5461468276249297,0.09227382869684866,1.6190409284419653
432,"frozenset([1, 2, 12, 7])","frozenset([11, 5])",0.16642547033285093,0.3589001447178003,0.15195369030390737,0.9130434782608695,2.544004207573632,0.0922235649167192,7.372648335745292
433,"frozenset([1, 2, 11, 12])","frozenset([5, 7])",0.21128798842257598,0.3125904486251809,0.15195369030390737,0.7191780821917808,2.30070395738204,0.08590708321378232,2.4478486463591116
434,"frozenset([1, 11, 5, 7])","frozenset([2, 12])",0.2793053545586107,0.2141823444283647,0.15195369030390737,0.544041450777202,2.540085422209774,0.09213141465314849,1.7234409946059726
435,"frozenset([1, 12, 5, 7])","frozenset([2, 11])",0.15629522431259044,0.3921852387843705,0.15195369030390737,0.9722222222222222,2.4789872898728986,0.09065701043601734,21.88133140376265
436,"frozenset([1, 11, 12, 5])","frozenset([2, 7])",0.1939218523878437,0.32127351664254705,0.15195369030390737,0.7835820895522387,2.4389874949576438,0.08965173483342792,3.1361844403413333
437,"frozenset([1, 11, 12, 7])","frozenset([2, 5])",0.16353111432706222,0.4341534008683068,0.15195369030390737,0.9292035398230089,2.1402654867256636,0.08095610087102942,7.992583212735167
438,"frozenset([2, 11, 5, 7])","frozenset([1, 12])",0.2778581765557164,0.22286541244573083,0.15195369030390737,0.5468749999999999,2.4538352272727266,0.09002871318439895,1.7150556414990765
439,"frozenset([2, 12, 5, 7])","frozenset([1, 11])",0.1548480463096961,0.40520984081041966,0.15195369030390737,0.9813084112149533,2.421728971962617,0.08920773810895093,31.821273516642545
440,"frozenset([2, 11, 12, 5])","frozenset([1, 7])",0.1939218523878437,0.3125904486251809,0.15195369030390737,0.7835820895522387,2.5067371475953566,0.0913355714677652,3.1763062029043354
